Middle Tennessee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minnesota,2,2,0,2,7,6,1,37,83,194,426,105,0,0,0,0,0,22,17,24,53,122,292,504,706,369,120,375,490,612,245,317,355,553,187,191,256,298,435,470,684,423,61,176,7,0,0,0,0,0,13,34,54,115,130,396,82,303,90,189,21,17,87,2,6,7,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,55,165,403,52,8,0,0,0,0,0,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,18,91,173,12,4,6,0,6,16,17,0,0,3,13,78,147,14,19,83,29,256,86,71,20,25,5,8,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,14,2,0,0,0,2,2,0,11,6,0,7,6,6,9,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,5,9,34,131,419,631,840,880,1154,899,1014,688,654,962
Mississippi State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,3,0,4,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,0,7,5,0,133,251,320,477,184,68,223,255,505,301,497,125,8,0,0,0,0,0,0,0,0,0,0,0,1,21,10,88,99,349,422,558,671,800,569,186,32,99,11,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,72,84,92,523,708,1237,1490,1520,1528,1526,1528,1296,1323,979,1079,799,164,97,35,46,145,14,21,38,70,104,356,70,230,9,7,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,28,37,412,132,1,3,6,19,210,462,373,552,124,134,349,407,531,650,780,311,13,67,110,18,226,567,219,397,460,501,107,111,92,134,6,34,3,3,0,0,0,0,0,0,0,0,0,0
Missouri,0,0,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,17,42,113,164,19,9,127,23,140,153,8,50,3,17,1,502,513,503,37,37,30,46,99,44,11,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,7,39,136,387,89,229,64,5,4,0,0,0,0,58,29,65,145,369,532,897,519,790,983,1143,1194,1328,1454,1104,1104,1241,1143,1197,1212,1294,1284,1398,1404,886,551,740,794,883,894,896,470,218,549,44,97,104,214,295,386,90,11,0,0,0,0,1,6,5,0,23,27,82,123,182,271,434,640,1060,676,395,583,585,666,712,473,266,309,21,22,0,0,0,0,0,1,0,5,8,16,11,33,3,16,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,86,86,617,1184,834,961,1083,1129,1243,1315,1088,1200,126,189,281,382,13,83,182,5,23,22,82,90,406,560,820,676,907,229,301,320,234,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,14,21,0,0,0,0,2,13,27,33,61,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NC State,174,177,248,379,555,647,724,828,965,1014,1105,794,419,81,354,491,555,682,721,823,221,66,111,104,0,0,0,4,25,37,16,6,7,17,84,41,32,35,8,18,63,10,59,19,6,0,0,0,0,0,0,69,31,8,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,80,13,41,0,4,96,5,55,208,18,5,94,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,3,4,13,15,52,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,34,18,0,0,0,0,0,0,0,0,39,9,10,9,54,127,455,573,683,382,149,271,13,65,54,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,0,8,17,24,75,92,249,25,110,188,234,396
Navy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,5,37,5,6,1,22,28,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,5,28,76,50,1,1,89,12,0,0,0,0,0,0,1,26,0,5,6,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12,2,9,15,42,212,456,674,223,251,402,30,10,8,10,14,0,58,133,243,6,12,43,82,380,42,3,0,5,6,7,6,30,110,9,3,3,0,0,0,0,0,0,22,9,16,19,61,121,413,637,222,40,327,37,51,55,63,2,12,18,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nebraska,951,1037,1045,1095,462,430,6,13,34,1,15,2,14,0,0,0,0,64,68,152,425,641,808,988,1136,704,855,984,558,680,228,228,337,532,151,106,98,2,11,11,7,0,0,0,1,0,0,0,0,0,0,21,0,0,0,2,75,3,55,2,0,0,0,0,5,2,109,261,313,431,167,289,326,460,596,328,38,107,228,353,523,242,43,388,512,677,228,209,261,10,0,0,0,0,0,0,0,0,0,0,17,12,16,49,83,8,0,0,0,0,0,0,2,3,11,5,62,236,360,471,158,242,329,491,84,0,0,31,107,191,335,391,671,1001,1085,1095,1135,1164,1176,1272,768,802,961,1067,1061,614,773,607,354,814,910,911,966,1040,557,671,775,798,973,530,615,165,390,402,144,501,652,135,194,327,415,18,10,71,283,513,653,654,765,328,175,426,357,478,55,34,125,125,278,385,6,12,43,1,7,0,1,123,228,384,310,325,433,559,261,433,588,623,766,925,409,41,166,200,79,27,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,17,37,47,373,649,860,1052,1114,1194,963,476,541,719,309,241,46,23,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,94,1,4,7,0,0,0,0,0,0,0,0,0,0,0,0
Nevada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,35,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,6,12,0,1,0,1,1,12,58,102,201,329,28,48,112,328,422,456,621,640,734,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,13,0,0,0,0,0,0,0,0,0,0,0,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Mexico State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Carolina,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,19,0,5,88,321,28,232,359,543,70,0,5,6,0,293,358,341,445,7,0,1,1,0,8,7,107,167,4,2,0,445,36,23,0,0,0,0,8,0,0,8,0,0,0,0,0,14,15,23,99,13,10,43,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,168,129,128,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,3,30,55,215,524,801,929,1107,914,543,422,62,56,95,173,587,51,250,388,500,695,114,118,9,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0,0,3,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northern Illinois,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,26,44,50,238,413,438,694,760,174,211,298,35,28,42,80,10,10,0,0,0,1,2,5,10,30,110,205,24,11,64,27,40,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,8,30,67,130,13,82,0,13,0,0,0,0,0,0,0,0,0,2,10,19,14,36,2,0,0,0,0,0,0,2,14,39,88,105,149,377,495,156,19,31,27,26,21,169,169,224,298,373,409,445,418,459,547,149,21,1,2,5,10,0,0,0,0,0,0,0,0,2,3,15,29,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northwestern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,13,36,179,12,43,0,9,22,24,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,21,98,231,21,177,11,120,13,117,310,333,334,63,5,4,2,0,0,0,0,0,0,0,0,3,13,23,24,6,2,3,10,15,21,67,23,60,9,24,0,93,2,0,0,0,30,30,31,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,96,202,31,77,11,77,234,10,59,314,444,580,186,348,473,582,560,393,393,19,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,95,347,511,707,242,4,14,15,166,359,569,768,775,207,31,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,25,15,0,0,0,0,0,0,0,0,5,67,243,387,370,543,67,87,0,0,0,0,0,0,0,40,1,87,302,363,159,375,161,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Notre Dame,18,19,198,313,789,958,1026,1116,1164,1219,1264,972,1019,1070,1146,851,844,515,498,568,697,140,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,23,54,83,1,10,92,11,11,66,0,0,0,0,0,13,165,781,385,643,850,998,846,934,988,1124,1165,1185,1153,1219,866,1348,1248,1391,814,758,851,1044,1068,1019,1030,1079,1273,1285,928,923,485,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,5,0,3,11,2,2,25,0,0,0,0,0,0,0,194,335,32,38,23,57,76,31,82,281,0,0,0,0,0,0,38,86,5,0,0,0,0,0,0,0,0,0,0,0,0,3,440,8,0,3,0,13,31,36,5,9,22,86,156,29,9,1,166,252,398,681,836,915,1152,1251,1221,1307,1289,1346,1469,1469,1470,1253,872,840,348,331,317,58,58,60,62,83,108,2,0,17,3,8,125,509,605,858,966,1022,1072,1269,1292,1117,1170,1121,654,118,1,0,0,26,883,994,903,1109,1114,674,786,924,1072,1068,1234,1333,1373,994,1016,781,1034,426,453,23,0,0,0,0,0,0,0,0,0,0,0,0,49,116,24,24,100,241,498,614,951,1212,1367,947,1019,541,628,888,892,1077,1029,1083,1135,1246,1348,1408,1409,1458,1464,1490,1470,1469,1460,1316,1100,1055,1118,1182,980,987,1033,1107,1160,624,660,659,760,737,776,771,932
Ohio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,1,0,11,2,5,13,11,23,54,132,9,34,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ohio State,761,878,965,1067,1202,1204,1275,1260,1320,1319,1311,1401,1462,1455,1462,1463,1463,1495,1477,1498,1429,1366,1393,1433,1435,1065,1146,1209,1263,1397,1389,1109,1138,1370,1030,1000,1034,1058,1192,1188,643,157,2,3,23,46,0,16,172,181,430,1033,1178,905,972,1083,1169,572,742,803,827,962,1068,1137,1162,1300,1357,1487,1534,1571,1572,1570,1574,1574,1575,1575,1575,1575,1574,1575,1575,1550,1435,919,977,972,1062,1092,1313,1399,1495,1498,1495,1493,1145,1276,1383,1469,1469,1287,1392,1385,1289,736,744,854,893,920,995,752,843,936,957,994,999,1004,874,1126,1106,855,900,1036,1072,1122,481,569,730,944,1019,1031,1104,1077,1190,1392,1397,1410,1410,1412,1377,1455,936,966,1049,1123,1107,1116,1213,1200,1197,631,686,566,92,61,1,0,0,0,21,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427,1444,1429,1398,1399,1379,1379,1406,1382,1375,1369,1401,1404,1428,1462,1211,872,1267,1114,402,402,407,474,645,737,856,817,901,1148,1228,1191,1269,1307,1550,1598,1599,1574,1594,1593,1523,1547,1547,1557,1574,1526,1541,1138,1252,1205,1231,1321,1424,1440,1482,1506,1474,1504,1524,1137,1269,1316,1495,1482,1520,1354,1186,1512,1526,962,1052,1066,1091,1146,1243,1244,1426,881,1076,1103,1123,1298,1304,1458,1398,1391,1405,1431,1467,1476,1518,1030,1096,1109,1135,1091,1292,1326,1437,1368,1340,1309,1342,1335,1362,1422,1454,1461,1491,1492,1523,1550,1510,1548,1562,1497
Oklahoma,1397,1400,1372,1346,1393,1406,1410,1405,1457,1465,1464,1478,1222,1287,1346,1014,1088,1514,1529,1530,1543,1551,1557,1557,1560,1570,1569,1570,1575,1575,1575,1575,1575,1429,1426,1434,1452,1453,1465,1469,1462,1476,1470,1469,1459,1452,1435,1440,1442,1459,1366,1223,545,508,4,0,2,0,0,1,12,8,50,9,61,45,274,1320,1019,953,508,615,706,268,354,450,515,685,711,795,994,1115,849,1026,1146,1264,1308,1336,925,1145,1288,1306,1269,1330,1366,931,1126,1331,1331,1016,1329,1344,1370,1423,1424,1520,1524,1147,1218,1265,1290,1314,1305,1412,1397,1482,1333,1358,682,794,917,1055,346,447,113,168,313,6,15,0,2,5,67,1035,969,1062,1060,1083,1132,1193,1334,871,990,569,683,733,943,1008,1096,1454,1454,1453,1463,1434,1421,1434,1426,964,1117,1141,1228,826,882,437,610,1276,1171,1203,1201,699,684,872,1021,1084,758,800,799,798,878,890,600,620,666,800,839,863,964,964,482,695,933,971,510,502,581,660,913,1189,1382,1407,1408,1390,1425,1442,929,1005,482,444,601,135,265,420,582,100,3,407,541,664,790,803,1009,432,665,809,819,936,1240,1364,1408,1363,1172,1398,707,723,106,77,228,424,600,692,907,1068,1147,1215,1223,1128,1308,1237,1274,1385,1505,1443,1460,919,1079,1084,1192,1314,1386,1408,1462,1462,1414,1288,1312,1319,1339,1300,1313,903,1019,1075,1190,1272,1273,1252,1324,1375,1415,1415,1395,1362,1409,1388,1373,1378,1414,1408,1069,1143,1128,1219,1223,1294,1430,1275
Oklahoma State,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,2,159,160,2,6,11,14,13,56,218,410,664,240,37,122,198,275,63,41,36,39,74,144,180,353,570,272,415,352,138,229,230,52,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,2,11,3,0,2,4,0,0,0,1,5,7,39,55,229,523,958,1083,972,1066,808,838,858,613,722,480,861,1114,485,576,665,702,676,795,825,371,530,750,815,309,404,92,11,0,55,103,146,299,478,659,385,466,832,913,990,661,718,883,933,1038,1072,1126,1172,1162,1168,1173,1301,1314,1359,1410,1156,1245,1367,1367,476,595,97,73,154,3,5,6,37,166,41,111,258,129,15,36,726,798,866,908,909,350,350,493,688,803,864,965,1030,1225,1248,845,587,56,106,81,83,110,216,479,610,141,0,0,0,0,0,0,0,2,89,52,71,242,413,519,689,839,972,978,1267,1348,956,688,764,392,426,555,29,46,0,43,29,51,64,298,483,745,947,1018,754,922,912,1020,1026,1219,687,756,788,917,926,1000,764,902,366,506,522,757,168,225,325,672,199,255,0,0,0,31,0,0,3,0,0,0,20,32,45,100,51,158,0,0,0,7,5,49,212,256,40,64,1
Old Dominion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ole Miss,41,23,25,25,0,0,0,67,165,15,2,0,0,0,0,0,0,14,22,5,0,0,0,0,0,0,21,129,181,488,659,427,501,730,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,160,620,889,1006,1060,1182,424,460,60,114,223,0,2,46,165,0,0,192,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,32,54,91,303,331,0,0,2,17,6,3,6,35,0,0,0,7,346,438,609,769,875,907,1308,1436,1447,1067,793,944,1041,390,709,882,444,668,735,851,1292,1348,727,837,201,354,436,27,70,383,595,627,919,792,534,525,166,558,671,746,182,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oregon,663,663,819,809,1005,1065,1103,1147,1203,842,556,653,284,26,0,0,0,12,12,14,49,185,780,215,11,0,0,0,0,0,3,16,13,0,175,165,124,0,1,0,0,0,0,0,21,2,0,0,0,0,0,145,114,103,152,34,72,311,588,712,782,919,1001,1102,1127,1234,837,373,458,529,829,854,946,510,660,228,262,400,72,0,0,0,0,30,41,309,702,878,697,936,1077,1225,1280,1376,1407,890,316,9,9,192,399,566,665,783,174,286,15,14,27,150,3,49,169,397,658,747,1011,694,50,16,34,198,433,620,769,839,1079,665,875,941,1061,1096,846,940,1054,1122,1181,1243,1300,1388,1452,1463,1464,1463,1457,1459,1459,1450,1333,1309,752,754,804,914,1017,995,1028,1121,1175,1180,1300,933,1041,1232,1290,1258,1286,1292,1339,1371,1403,1411,1414,1403,1391,1399,1460,1227,1277,1313,1322,1397,1420,1447,1477,1480,1486,1486,1485,1482,1483,1475,1162,1231,777,843,887,975,1314,1358,1407,1399,1403,1407,897,1017,1133,1217,1289,1382,1434,1431,1458,1439,1477,1260,1279,847,855,89,64,0,5,11,14,25,186,482,634,655,356,361,385,403,50,3,0,0,0,0,0,0,0,0,0,0,0,37,42,68,208,9,17,0,0,0,0,0,0,0,0,0,0,105,136,255,384,281,453,558,927,383,20,51,0,0,3,5,18,787,422,568,586,816,813,866,955,1011,1163,1236,1269,1301,816,878,1189,1314
